identifier1	identifier2	annotator	judgment	comment	lemma	timestamp
117_(Hebrews 11:1)-c2	109_(Hebrews 11:1)-c2	AndreaMariaC	-0.5197205757665581		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
113_(Hebrews 11:1)-c2	109_(Hebrews 11:1)-c2	AndreaMariaC	0.694309690206492		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
115_(Hebrews 11:1)-c1	109_(Hebrews 11:1)-c2	AndreaMariaC	0.694309690206492		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
115_(Hebrews 11:1)-c2	109_(Hebrews 11:1)-c2	AndreaMariaC	0.694309690206492		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
107_(Hebrews 11:1)-c1	109_(Hebrews 11:1)-c2	AndreaMariaC	0.694309690206492		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
111_(Hebrews 11:1)-c1	109_(Hebrews 11:1)-c2	AndreaMariaC	0.694309690206492		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
109_(Hebrews 11:1)-c1	109_(Hebrews 11:1)-c2	AndreaMariaC	0.694309690206492		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
114_(Hebrews 11:1)-c1	109_(Hebrews 11:1)-c2	AndreaMariaC	-1.7337508417396081		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
108_(Hebrews 11:1)-c1	109_(Hebrews 11:1)-c2	AndreaMariaC	0.694309690206492		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
118_(Hebrews 11:1)-c1	109_(Hebrews 11:1)-c2	AndreaMariaC	0.694309690206492		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
117_(Hebrews 11:1)-c2	112_(Hebrews 11:1)-c2	AndreaMariaC	0.694309690206492		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
119_(Hebrews 11:1)-c2	112_(Hebrews 11:1)-c2	AndreaMariaC	-0.5197205757665581		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
105_(Hebrews 11:1)-c1	112_(Hebrews 11:1)-c2	AndreaMariaC	-0.5197205757665581		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
113_(Hebrews 11:1)-c2	112_(Hebrews 11:1)-c2	AndreaMariaC	0.694309690206492		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
108_(Hebrews 11:1)-c2	112_(Hebrews 11:1)-c2	AndreaMariaC	0.694309690206492		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
113_(Hebrews 11:1)-c1	112_(Hebrews 11:1)-c2	AndreaMariaC	0.694309690206492		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
115_(Hebrews 11:1)-c1	112_(Hebrews 11:1)-c2	AndreaMariaC	-0.5197205757665581		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
118_(Hebrews 11:1)-c2	112_(Hebrews 11:1)-c2	AndreaMariaC	-0.5197205757665581		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
110_(Hebrews 11:1)-c1	112_(Hebrews 11:1)-c2	AndreaMariaC	-0.5197205757665581		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
112_(Hebrews 11:1)-c1	112_(Hebrews 11:1)-c2	AndreaMariaC	-0.5197205757665581		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
106_(Hebrews 11:1)-c1	112_(Hebrews 11:1)-c2	AndreaMariaC	-1.7337508417396081		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
119_(Hebrews 11:1)-c2	117_(Hebrews 11:1)-c1	AndreaMariaC	-0.5197205757665581		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
116_(Hebrews 11:1)-c1	117_(Hebrews 11:1)-c1	AndreaMariaC	0.694309690206492		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
114_(Hebrews 11:1)-c2	117_(Hebrews 11:1)-c1	AndreaMariaC	0.694309690206492		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
107_(Hebrews 11:1)-c2	117_(Hebrews 11:1)-c1	AndreaMariaC	0.694309690206492		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
115_(Hebrews 11:1)-c1	117_(Hebrews 11:1)-c1	AndreaMariaC	0.694309690206492		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
111_(Hebrews 11:1)-c2	117_(Hebrews 11:1)-c1	AndreaMariaC	1.908339956179542		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
118_(Hebrews 11:1)-c2	117_(Hebrews 11:1)-c1	AndreaMariaC	0.694309690206492		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
108_(Hebrews 11:1)-c1	117_(Hebrews 11:1)-c1	AndreaMariaC	0.694309690206492		Now_faith_is_confidence_in_what_we_hope_for_and_assurance_about_what_we_do_not_see	
