identifier1	identifier2	annotator	judgment	comment	lemma	timestamp
441_(Ephesians 5:25)-c1	444_(Ephesians 5:25)-c2	AndreaMariaC	0.694309690206492		Husbands_love_your_wives_as_Christ_loved_the_church	
441_(Ephesians 5:25)-c2	444_(Ephesians 5:25)-c2	AndreaMariaC	1.908339956179542		Husbands_love_your_wives_as_Christ_loved_the_church	
446_(Ephesians 5:25)-c1	444_(Ephesians 5:25)-c2	AndreaMariaC	1.908339956179542		Husbands_love_your_wives_as_Christ_loved_the_church	
442_(Ephesians 5:25)-c1	444_(Ephesians 5:25)-c2	AndreaMariaC	-0.5197205757665581		Husbands_love_your_wives_as_Christ_loved_the_church	
447_(Ephesians 5:25)-c2	444_(Ephesians 5:25)-c2	AndreaMariaC	0.694309690206492		Husbands_love_your_wives_as_Christ_loved_the_church	
443_(Ephesians 5:25)-c2	444_(Ephesians 5:25)-c2	AndreaMariaC	0.694309690206492		Husbands_love_your_wives_as_Christ_loved_the_church	
440_(Ephesians 5:25)-c2	444_(Ephesians 5:25)-c2	AndreaMariaC	0.694309690206492		Husbands_love_your_wives_as_Christ_loved_the_church	
441_(Ephesians 5:25)-c1	446_(Ephesians 5:25)-c2	AndreaMariaC	0.694309690206492		Husbands_love_your_wives_as_Christ_loved_the_church	
441_(Ephesians 5:25)-c2	446_(Ephesians 5:25)-c2	AndreaMariaC	0.694309690206492		Husbands_love_your_wives_as_Christ_loved_the_church	
450_(Ephesians 5:25)-c2	446_(Ephesians 5:25)-c2	AndreaMariaC	0.694309690206492		Husbands_love_your_wives_as_Christ_loved_the_church	
443_(Ephesians 5:25)-c1	446_(Ephesians 5:25)-c2	AndreaMariaC	0.694309690206492		Husbands_love_your_wives_as_Christ_loved_the_church	
442_(Ephesians 5:25)-c2	446_(Ephesians 5:25)-c2	AndreaMariaC	-0.5197205757665581		Husbands_love_your_wives_as_Christ_loved_the_church	
