identifier1	identifier2	annotator	judgment	comment	lemma	timestamp
78_(1 John 4:8)-c2	76_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
89_(1 John 4:8)-c1	76_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
80_(1 John 4:8)-c2	76_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
81_(1 John 4:8)-c2	76_(1 John 4:8)-c2	AndreaMariaC	-0.609858905356672		Whoever_does_not_love_does_not_know_God_because_God_is_love	
84_(1 John 4:8)-c2	76_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
78_(1 John 4:8)-c2	77_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
75_(1 John 4:8)-c2	77_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
83_(1 John 4:8)-c2	77_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
89_(1 John 4:8)-c1	77_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
80_(1 John 4:8)-c1	77_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
85_(1 John 4:8)-c1	77_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
78_(1 John 4:8)-c2	83_(1 John 4:8)-c1	AndreaMariaC	2.1562398014446478		Whoever_does_not_love_does_not_know_God_because_God_is_love	
77_(1 John 4:8)-c1	83_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
83_(1 John 4:8)-c2	83_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
89_(1 John 4:8)-c1	83_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
78_(1 John 4:8)-c1	83_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
78_(1 John 4:8)-c2	82_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
86_(1 John 4:8)-c1	82_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
77_(1 John 4:8)-c1	82_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
83_(1 John 4:8)-c2	82_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
85_(1 John 4:8)-c2	82_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
82_(1 John 4:8)-c1	82_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
89_(1 John 4:8)-c1	82_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
76_(1 John 4:8)-c1	82_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
85_(1 John 4:8)-c1	82_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
84_(1 John 4:8)-c2	82_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
79_(1 John 4:8)-c2	82_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
86_(1 John 4:8)-c1	82_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
75_(1 John 4:8)-c2	82_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
77_(1 John 4:8)-c1	82_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
83_(1 John 4:8)-c2	82_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
77_(1 John 4:8)-c2	82_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
89_(1 John 4:8)-c1	82_(1 John 4:8)-c1	AndreaMariaC	2.1562398014446478		Whoever_does_not_love_does_not_know_God_because_God_is_love	
84_(1 John 4:8)-c1	82_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
87_(1 John 4:8)-c2	82_(1 John 4:8)-c1	AndreaMariaC	-0.609858905356672		Whoever_does_not_love_does_not_know_God_because_God_is_love	
85_(1 John 4:8)-c1	82_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
80_(1 John 4:8)-c2	82_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
79_(1 John 4:8)-c1	82_(1 John 4:8)-c1	AndreaMariaC	2.1562398014446478		Whoever_does_not_love_does_not_know_God_because_God_is_love	
79_(1 John 4:8)-c2	88_(1 John 4:8)-c1	AndreaMariaC	-0.609858905356672		Whoever_does_not_love_does_not_know_God_because_God_is_love	
86_(1 John 4:8)-c1	88_(1 John 4:8)-c1	AndreaMariaC	-0.609858905356672		Whoever_does_not_love_does_not_know_God_because_God_is_love	
85_(1 John 4:8)-c2	88_(1 John 4:8)-c1	AndreaMariaC	-0.609858905356672		Whoever_does_not_love_does_not_know_God_because_God_is_love	
77_(1 John 4:8)-c2	88_(1 John 4:8)-c1	AndreaMariaC	-0.609858905356672		Whoever_does_not_love_does_not_know_God_because_God_is_love	
89_(1 John 4:8)-c1	88_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
83_(1 John 4:8)-c1	88_(1 John 4:8)-c1	AndreaMariaC	-0.609858905356672		Whoever_does_not_love_does_not_know_God_because_God_is_love	
89_(1 John 4:8)-c2	88_(1 John 4:8)-c1	AndreaMariaC	-0.609858905356672		Whoever_does_not_love_does_not_know_God_because_God_is_love	
87_(1 John 4:8)-c1	88_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
85_(1 John 4:8)-c1	88_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
81_(1 John 4:8)-c2	88_(1 John 4:8)-c1	AndreaMariaC	-0.609858905356672		Whoever_does_not_love_does_not_know_God_because_God_is_love	
79_(1 John 4:8)-c1	88_(1 John 4:8)-c1	AndreaMariaC	-0.609858905356672		Whoever_does_not_love_does_not_know_God_because_God_is_love	
75_(1 John 4:8)-c1	88_(1 John 4:8)-c1	AndreaMariaC	-0.609858905356672		Whoever_does_not_love_does_not_know_God_because_God_is_love	
79_(1 John 4:8)-c2	85_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
75_(1 John 4:8)-c2	85_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
77_(1 John 4:8)-c2	85_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
87_(1 John 4:8)-c1	85_(1 John 4:8)-c1	AndreaMariaC	2.1562398014446478		Whoever_does_not_love_does_not_know_God_because_God_is_love	
76_(1 John 4:8)-c1	85_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
81_(1 John 4:8)-c2	85_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
86_(1 John 4:8)-c2	85_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
79_(1 John 4:8)-c2	75_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
85_(1 John 4:8)-c2	75_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
89_(1 John 4:8)-c2	75_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
78_(1 John 4:8)-c1	75_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
80_(1 John 4:8)-c1	75_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
85_(1 John 4:8)-c1	75_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
84_(1 John 4:8)-c2	75_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
86_(1 John 4:8)-c1	89_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
83_(1 John 4:8)-c2	89_(1 John 4:8)-c2	AndreaMariaC	2.1562398014446478		Whoever_does_not_love_does_not_know_God_because_God_is_love	
77_(1 John 4:8)-c2	89_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
88_(1 John 4:8)-c2	89_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
78_(1 John 4:8)-c1	89_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
87_(1 John 4:8)-c1	89_(1 John 4:8)-c2	AndreaMariaC	2.1562398014446478		Whoever_does_not_love_does_not_know_God_because_God_is_love	
80_(1 John 4:8)-c2	89_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
86_(1 John 4:8)-c1	78_(1 John 4:8)-c2	AndreaMariaC	2.1562398014446478		Whoever_does_not_love_does_not_know_God_because_God_is_love	
89_(1 John 4:8)-c1	78_(1 John 4:8)-c2	AndreaMariaC	2.1562398014446478		Whoever_does_not_love_does_not_know_God_because_God_is_love	
88_(1 John 4:8)-c2	78_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
81_(1 John 4:8)-c2	78_(1 John 4:8)-c2	AndreaMariaC	2.1562398014446478		Whoever_does_not_love_does_not_know_God_because_God_is_love	
86_(1 John 4:8)-c2	78_(1 John 4:8)-c2	AndreaMariaC	2.1562398014446478		Whoever_does_not_love_does_not_know_God_because_God_is_love	
75_(1 John 4:8)-c2	87_(1 John 4:8)-c2	AndreaMariaC	-0.609858905356672		Whoever_does_not_love_does_not_know_God_because_God_is_love	
83_(1 John 4:8)-c2	87_(1 John 4:8)-c2	AndreaMariaC	-0.609858905356672		Whoever_does_not_love_does_not_know_God_because_God_is_love	
81_(1 John 4:8)-c1	87_(1 John 4:8)-c2	AndreaMariaC	-0.609858905356672		Whoever_does_not_love_does_not_know_God_because_God_is_love	
78_(1 John 4:8)-c1	87_(1 John 4:8)-c2	AndreaMariaC	-0.609858905356672		Whoever_does_not_love_does_not_know_God_because_God_is_love	
84_(1 John 4:8)-c1	87_(1 John 4:8)-c2	AndreaMariaC	-0.609858905356672		Whoever_does_not_love_does_not_know_God_because_God_is_love	
85_(1 John 4:8)-c1	87_(1 John 4:8)-c2	AndreaMariaC	-0.609858905356672		Whoever_does_not_love_does_not_know_God_because_God_is_love	
75_(1 John 4:8)-c2	85_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
81_(1 John 4:8)-c1	85_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
78_(1 John 4:8)-c1	85_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
87_(1 John 4:8)-c1	85_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
84_(1 John 4:8)-c2	85_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
75_(1 John 4:8)-c2	87_(1 John 4:8)-c1	AndreaMariaC	2.1562398014446478		Whoever_does_not_love_does_not_know_God_because_God_is_love	
75_(1 John 4:8)-c2	80_(1 John 4:8)-c2	AndreaMariaC	2.1562398014446478		Whoever_does_not_love_does_not_know_God_because_God_is_love	
81_(1 John 4:8)-c1	80_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
78_(1 John 4:8)-c1	80_(1 John 4:8)-c2	AndreaMariaC	2.1562398014446478		Whoever_does_not_love_does_not_know_God_because_God_is_love	
75_(1 John 4:8)-c2	79_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
83_(1 John 4:8)-c2	79_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
77_(1 John 4:8)-c2	79_(1 John 4:8)-c2	AndreaMariaC	2.1562398014446478		Whoever_does_not_love_does_not_know_God_because_God_is_love	
88_(1 John 4:8)-c2	79_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
87_(1 John 4:8)-c1	79_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
84_(1 John 4:8)-c1	79_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
80_(1 John 4:8)-c2	79_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
84_(1 John 4:8)-c2	79_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
75_(1 John 4:8)-c2	79_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
77_(1 John 4:8)-c2	79_(1 John 4:8)-c1	AndreaMariaC	2.1562398014446478		Whoever_does_not_love_does_not_know_God_because_God_is_love	
81_(1 John 4:8)-c1	79_(1 John 4:8)-c1	AndreaMariaC	-0.609858905356672		Whoever_does_not_love_does_not_know_God_because_God_is_love	
89_(1 John 4:8)-c1	79_(1 John 4:8)-c1	AndreaMariaC	2.1562398014446478		Whoever_does_not_love_does_not_know_God_because_God_is_love	
88_(1 John 4:8)-c2	79_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
87_(1 John 4:8)-c1	79_(1 John 4:8)-c1	AndreaMariaC	2.1562398014446478		Whoever_does_not_love_does_not_know_God_because_God_is_love	
85_(1 John 4:8)-c1	79_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
80_(1 John 4:8)-c2	79_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
75_(1 John 4:8)-c2	88_(1 John 4:8)-c2	AndreaMariaC	2.1562398014446478		Whoever_does_not_love_does_not_know_God_because_God_is_love	
81_(1 John 4:8)-c1	88_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
80_(1 John 4:8)-c2	88_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
75_(1 John 4:8)-c2	81_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
83_(1 John 4:8)-c2	81_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
85_(1 John 4:8)-c2	81_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
88_(1 John 4:8)-c2	81_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
84_(1 John 4:8)-c1	81_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
84_(1 John 4:8)-c2	81_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
86_(1 John 4:8)-c2	81_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
83_(1 John 4:8)-c2	84_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
85_(1 John 4:8)-c2	84_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
81_(1 John 4:8)-c1	84_(1 John 4:8)-c1	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
83_(1 John 4:8)-c2	86_(1 John 4:8)-c2	AndreaMariaC	2.1562398014446478		Whoever_does_not_love_does_not_know_God_because_God_is_love	
81_(1 John 4:8)-c1	86_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
89_(1 John 4:8)-c1	86_(1 John 4:8)-c2	AndreaMariaC	2.1562398014446478		Whoever_does_not_love_does_not_know_God_because_God_is_love	
88_(1 John 4:8)-c2	86_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
80_(1 John 4:8)-c1	86_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
84_(1 John 4:8)-c1	86_(1 John 4:8)-c2	AndreaMariaC	2.1562398014446478		Whoever_does_not_love_does_not_know_God_because_God_is_love	
83_(1 John 4:8)-c2	77_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
85_(1 John 4:8)-c2	77_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
78_(1 John 4:8)-c1	77_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
80_(1 John 4:8)-c2	77_(1 John 4:8)-c2	AndreaMariaC	2.1562398014446478		Whoever_does_not_love_does_not_know_God_because_God_is_love	
84_(1 John 4:8)-c2	77_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
85_(1 John 4:8)-c2	83_(1 John 4:8)-c2	AndreaMariaC	0.7731904480439878		Whoever_does_not_love_does_not_know_God_because_God_is_love	
